"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"EDL","EQ","29-Nov-2017","         51.50","         51.65","         52.65","         50.30","         50.50","         50.55","         51.43","      27578","             1418340.35","        354","      19520","         70.78"
"EDL","EQ","30-Nov-2017","         50.55","         51.00","         51.00","         49.00","         49.90","         49.55","         49.73","      29175","             1450768.80","        254","      20407","         69.95"
"EDL","EQ","01-Dec-2017","         49.55","         49.30","         51.90","         49.00","         50.90","         50.85","         50.86","      50920","             2589542.85","        288","      38935","         76.46"
"EDL","EQ","04-Dec-2017","         50.85","         50.00","         51.00","         48.10","         48.85","         48.55","         49.45","      26879","             1329212.30","        431","      17358","         64.58"
"EDL","EQ","05-Dec-2017","         48.55","         49.00","         51.70","         48.40","         49.60","         50.10","         50.69","      66289","             3360154.90","        538","      18986","         28.64"
"EDL","EQ","06-Dec-2017","         50.10","         49.30","         51.20","         47.90","         48.25","         48.15","         48.83","      48568","             2371683.40","        456","      34201","         70.42"
"EDL","EQ","07-Dec-2017","         48.15","         48.70","         48.70","         46.30","         47.35","         47.70","         47.78","      73325","             3503764.95","        589","      32059","         43.72"
"EDL","EQ","08-Dec-2017","         47.70","         47.45","         50.95","         47.45","         49.15","         48.75","         49.65","      58367","             2897850.05","        437","      26523","         45.44"
"EDL","EQ","11-Dec-2017","         48.75","         49.30","         50.20","         48.50","         48.55","         48.60","         48.97","      15448","              756413.60","        172","      11478","         74.30"
"EDL","EQ","12-Dec-2017","         48.60","         48.55","         51.00","         47.55","         48.20","         48.65","         49.61","     114849","             5697539.50","        649","      34432","         29.98"
"EDL","EQ","13-Dec-2017","         48.65","         49.00","         51.00","         48.20","         49.25","         48.85","         49.77","      87256","             4343060.10","        589","      29805","         34.16"
"EDL","EQ","14-Dec-2017","         48.85","         48.80","         49.90","         47.15","         47.75","         47.75","         48.17","      37056","             1785042.15","        404","      15423","         41.62"
"EDL","EQ","15-Dec-2017","         47.75","         47.70","         50.30","         47.50","         47.75","         47.75","         48.14","      20311","              977804.15","        457","       9310","         45.84"
"EDL","EQ","18-Dec-2017","         47.75","         47.35","         48.85","         46.20","         47.20","         47.05","         47.36","      22415","             1061479.65","        356","      12768","         56.96"
"EDL","EQ","19-Dec-2017","         47.05","         47.25","         48.30","         46.45","         46.70","         46.80","         47.11","      61827","             2912490.25","        443","      42101","         68.09"
"EDL","EQ","20-Dec-2017","         46.80","         47.30","         49.00","         46.35","         46.75","         47.00","         47.82","      89590","             4284449.20","        413","      26298","         29.35"
"EDL","EQ","21-Dec-2017","         47.00","         47.50","         48.50","         47.20","         47.85","         47.65","         47.69","      28297","             1349373.40","        191","      15617","         55.19"
"EDL","EQ","22-Dec-2017","         47.65","         48.15","         48.95","         47.70","         47.90","         48.00","         48.32","      44746","             2162006.25","        384","      27436","         61.31"
"EDL","EQ","26-Dec-2017","         48.00","         48.50","         49.10","         46.30","         48.35","         48.35","         48.07","      43474","             2089891.60","        363","      22683","         52.18"
"EDL","EQ","27-Dec-2017","         48.35","         48.35","         48.65","         47.10","         47.20","         47.25","         47.81","      25836","             1235146.40","        233","      18708","         72.41"
"EDL","EQ","28-Dec-2017","         47.25","         50.00","         55.90","         50.00","         54.80","         54.60","         54.12","     881835","            47722680.15","       6209","     274939","         31.18"
"EDL","EQ","29-Dec-2017","         54.60","         55.30","         55.80","         51.50","         52.10","         52.10","         52.91","     251667","            13316389.25","       2590","     133025","         52.86"
"EDL","EQ","01-Jan-2018","         52.10","         52.10","         55.95","         50.55","         52.90","         53.05","         53.60","     258761","            13869899.35","       1746","      90575","         35.00"
"EDL","EQ","02-Jan-2018","         53.05","         54.65","         58.10","         52.10","         55.90","         55.40","         56.35","     615871","            34702263.90","       4251","     179595","         29.16"
"EDL","EQ","03-Jan-2018","         55.40","         56.00","         59.45","         55.90","         58.00","         58.05","         58.01","     421774","            24467035.05","       3079","     168995","         40.07"
"EDL","EQ","04-Jan-2018","         58.05","         58.00","         61.20","         57.60","         59.80","         59.50","         59.75","     311755","            18626413.75","       2278","     146478","         46.98"
"EDL","EQ","05-Jan-2018","         59.50","         62.10","         65.00","         61.50","         63.50","         63.95","         63.25","     696760","            44071628.55","       4926","     281384","         40.38"
"EDL","EQ","08-Jan-2018","         63.95","         64.00","         64.50","         60.35","         62.00","         61.50","         61.59","     257559","            15864070.10","       2445","     137820","         53.51"
"EDL","EQ","09-Jan-2018","         61.50","         61.90","         63.95","         58.80","         59.45","         59.85","         61.19","     200308","            12256314.15","       1497","      86382","         43.12"
"EDL","EQ","10-Jan-2018","         59.85","         60.00","         71.80","         58.50","         69.75","         70.10","         68.92","    2008592","           138439836.75","      10504","     378108","         18.82"
"EDL","EQ","11-Jan-2018","         70.10","         69.70","         70.95","         65.55","         66.60","         66.75","         68.13","     587262","            40009372.95","       4593","     188833","         32.15"
"EDL","EQ","12-Jan-2018","         66.75","         66.50","         70.10","         65.10","         65.85","         66.35","         67.33","     319746","            21527509.15","       2363","     110442","         34.54"
"EDL","EQ","15-Jan-2018","         66.35","         66.40","         70.85","         65.50","         68.95","         69.35","         68.55","     347102","            23794035.65","       2545","     116546","         33.58"
"EDL","EQ","16-Jan-2018","         69.35","         69.20","         69.20","         62.80","         63.35","         63.15","         64.94","     278175","            18063694.60","       2002","     137006","         49.25"
"EDL","EQ","17-Jan-2018","         63.15","         63.00","         67.30","         61.00","         65.05","         65.45","         64.30","     310945","            19992243.05","       2589","     104314","         33.55"
"EDL","BE","18-Jan-2018","         65.45","         66.20","         66.90","         62.20","         62.20","         62.20","         63.09","      22107","             1394810.40","        115","-","-"
"EDL","BE","19-Jan-2018","         62.20","         59.10","         59.20","         59.10","         59.10","         59.10","         59.10","       8592","              507807.20","         48","-","-"
