"Symbol","Series","Date","Prev Close","Open Price","High Price","Low Price","Last Price","Close Price","Average Price","Total Traded Quantity","Turnover","No. of Trades","Deliverable Qty","% Dly Qt to Traded Qty"
"BSE","EQ","06-Nov-2017","        984.55","        998.00","       1000.00","        980.15","        990.00","        989.15","        991.68","      60566","            60061917.90","       3280","      35371","         58.40"
"BSE","EQ","07-Nov-2017","        989.15","        989.90","        993.00","        982.00","        988.00","        987.25","        989.33","      64198","            63512692.10","       2762","      45958","         71.59"
"BSE","EQ","08-Nov-2017","        987.25","        988.00","        995.00","        978.15","        981.80","        979.50","        985.39","      56645","            55817429.45","       2902","      32866","         58.02"
"BSE","EQ","09-Nov-2017","        979.50","        980.00","        983.85","        972.35","        978.00","        977.10","        976.90","      43466","            42462035.30","       2311","      30415","         69.97"
"BSE","EQ","10-Nov-2017","        977.10","        971.50","        977.00","        971.35","        972.50","        973.05","        972.84","      31169","            30322522.85","       3526","      20999","         67.37"
"BSE","EQ","13-Nov-2017","        973.05","        974.00","        984.00","        968.00","        976.00","        978.05","        975.60","      34806","            33956772.50","       2785","      20561","         59.07"
"BSE","EQ","14-Nov-2017","        978.05","        978.30","        987.15","        970.00","        970.50","        972.55","        977.44","      35337","            34539657.55","       3050","      25058","         70.91"
"BSE","EQ","15-Nov-2017","        972.55","        972.00","        972.00","        965.25","        965.90","        967.20","        968.24","      39705","            38444160.30","       5820","      30153","         75.94"
"BSE","EQ","16-Nov-2017","        967.20","        970.00","        976.90","        966.45","        966.75","        967.65","        969.44","      33837","            32802944.50","       3317","      25753","         76.11"
"BSE","EQ","17-Nov-2017","        967.65","        974.00","        975.00","        961.00","        962.80","        962.30","        965.79","      59871","            57822543.80","       3413","      44240","         73.89"
"BSE","EQ","20-Nov-2017","        962.30","        967.95","        967.95","        960.50","        963.00","        961.65","        963.22","      41175","            39660440.00","       3030","      30642","         74.42"
"BSE","EQ","21-Nov-2017","        961.65","        965.85","        965.85","        949.00","        950.00","        951.00","        955.97","      74060","            70798980.95","       6087","      59311","         80.09"
"BSE","EQ","22-Nov-2017","        951.00","        951.00","        960.00","        947.65","        950.00","        949.25","        949.95","      56663","            53826751.45","       3860","      41712","         73.61"
"BSE","EQ","23-Nov-2017","        949.25","        955.70","        955.70","        947.85","        948.00","        948.95","        948.98","      48738","            46251202.25","       5877","      34468","         70.72"
"BSE","EQ","24-Nov-2017","        948.95","        950.00","        955.00","        941.05","        942.00","        943.40","        945.19","      75505","            71366701.25","       6541","      55945","         74.09"
"BSE","EQ","27-Nov-2017","        943.40","        946.00","        949.85","        939.00","        940.55","        940.35","        942.21","      53934","            50817073.00","       6486","      39874","         73.93"
"BSE","EQ","28-Nov-2017","        940.35","        940.05","        946.00","        937.00","        938.00","        937.80","        939.17","      65390","            61412139.80","       7200","      45374","         69.39"
"BSE","EQ","29-Nov-2017","        937.80","        940.50","        944.70","        930.00","        931.00","        930.90","        934.16","      74435","            69534091.80","       6063","      59229","         79.57"
"BSE","EQ","30-Nov-2017","        930.90","        930.00","        935.35","        926.20","        927.00","        928.10","        931.15","      77957","            72589986.70","       8383","      56094","         71.96"
"BSE","EQ","01-Dec-2017","        928.10","        933.00","        934.90","        928.05","        929.50","        929.85","        930.53","      51398","            47827416.75","       3490","      36847","         71.69"
"BSE","EQ","04-Dec-2017","        929.85","        931.00","        936.00","        927.00","        930.00","        929.95","        929.80","      40881","            38011294.55","       2806","      31975","         78.21"
"BSE","EQ","05-Dec-2017","        929.95","        932.95","        934.00","        916.05","        924.00","        921.95","        924.32","      69669","            64396462.00","       7727","      44960","         64.53"
"BSE","EQ","06-Dec-2017","        921.95","        920.00","        921.00","        912.00","        914.00","        913.85","        916.81","      32691","            29971522.05","       3319","      21943","         67.12"
"BSE","EQ","07-Dec-2017","        913.85","        917.85","        930.00","        915.25","        925.00","        922.20","        922.52","      58652","            54107607.40","       6854","      44288","         75.51"
"BSE","EQ","08-Dec-2017","        922.20","        927.00","        927.00","        915.60","        918.00","        916.60","        919.11","      60555","            55656671.45","       8007","      44181","         72.96"
"BSE","EQ","11-Dec-2017","        916.60","        922.50","        922.50","        904.00","        905.00","        905.40","        909.67","     114914","           104534020.85","      13553","      92028","         80.08"
"BSE","EQ","12-Dec-2017","        905.40","        909.95","        916.25","        903.40","        905.00","        905.40","        910.96","      56187","            51184099.20","       4902","      37882","         67.42"
"BSE","EQ","13-Dec-2017","        905.40","        902.00","        912.00","        902.00","        904.00","        903.70","        906.13","      35019","            31731747.10","       4206","      23602","         67.40"
"BSE","EQ","14-Dec-2017","        903.70","        909.10","        909.10","        898.10","        898.10","        899.60","        901.03","      58966","            53130359.60","       8668","      45867","         77.79"
"BSE","EQ","15-Dec-2017","        899.60","        900.05","        901.80","        899.00","        899.05","        899.75","        899.99","      92987","            83687191.60","      14778","      77668","         83.53"
"BSE","EQ","18-Dec-2017","        899.75","        901.10","        902.35","        886.05","        897.65","        899.15","        899.03","      63549","            57132643.95","       7445","      48753","         76.72"
"BSE","EQ","19-Dec-2017","        899.15","        902.00","        902.80","        893.50","        894.00","        894.20","        897.22","      69689","            62526330.55","       7132","      54285","         77.90"
"BSE","EQ","20-Dec-2017","        894.20","        895.00","        895.00","        888.00","        892.00","        890.75","        891.57","      82807","            73828096.80","       9071","      60980","         73.64"
"BSE","EQ","21-Dec-2017","        890.75","        891.00","        915.45","        890.75","        905.95","        903.50","        902.68","     167750","           151423873.45","      15963","     122250","         72.88"
"BSE","EQ","22-Dec-2017","        903.50","        909.95","        912.95","        903.00","        903.70","        904.20","        908.85","     154852","           140737681.45","      13268","     118395","         76.46"
"BSE","EQ","26-Dec-2017","        904.20","        906.00","        911.35","        901.20","        908.00","        907.45","        906.56","     102714","            93116058.55","       4482","      82598","         80.42"
"BSE","EQ","27-Dec-2017","        907.45","        909.45","        917.80","        901.60","        910.00","        910.95","        907.17","     141064","           127968475.30","      10478","     103476","         73.35"
"BSE","EQ","28-Dec-2017","        910.95","        913.30","        949.00","        902.00","        944.00","        925.05","        920.66","     402076","           370175870.45","      12190","     189390","         47.10"
"BSE","EQ","29-Dec-2017","        925.05","        953.00","        961.50","        892.30","        909.90","        909.45","        929.69","    2063817","          1918710632.25","      47458","    1306961","         63.33"
"BSE","EQ","01-Jan-2018","        909.45","        917.00","        934.95","        916.10","        932.60","        930.95","        929.87","     256355","           238376078.10","      10965","     160337","         62.54"
"BSE","EQ","02-Jan-2018","        930.95","        938.80","        944.90","        929.00","        944.00","        940.00","        934.72","     352903","           329866203.00","      16708","     227508","         64.47"
"BSE","EQ","03-Jan-2018","        940.00","        946.00","        948.00","        929.60","        935.90","        936.40","        932.69","     433236","           404073433.15","       8643","     267858","         61.83"
"BSE","EQ","04-Jan-2018","        936.40","        936.00","        936.10","        929.80","        930.05","        930.60","        931.13","     396335","           369038571.40","       9264","     280788","         70.85"
"BSE","EQ","05-Jan-2018","        930.60","        934.95","        954.80","        920.20","        942.00","        945.95","        941.21","    1172002","          1103095289.05","      23158","     551815","         47.08"
"BSE","EQ","08-Jan-2018","        945.95","        963.70","        963.70","        948.55","        953.55","        954.15","        955.28","     489255","           467376619.70","      13598","     365914","         74.79"
"BSE","EQ","09-Jan-2018","        954.15","        954.15","        956.00","        942.05","        942.15","        945.50","        947.55","     304002","           288056877.20","      11049","     246344","         81.03"
"BSE","EQ","10-Jan-2018","        945.50","        943.00","        951.95","        938.80","        944.00","        942.60","        943.77","     228312","           215475015.45","      13072","     165180","         72.35"
